State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
1,3,10,88101,1,30.497478,-87.880258,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,71,58,N,71,122,0,0,0,0,Certification not required,0,7.201408,3.317593,17.7,2020-04-12 00:00,17.2,2020-04-09 00:00,14.7,2020-03-28 00:00,12.9,2020-07-02 00:00,,,,,17.7,17.2,12.9,11.6,9.2,6.6,3.6,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2020-10-22
1,3,10,88101,1,30.497478,-87.880258,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,71,58,N,71,122,0,0,0,0,Certification not required,0,7.201408,3.317593,17.7,2020-04-12 00:00,17.2,2020-04-09 00:00,14.7,2020-03-28 00:00,12.9,2020-07-02 00:00,,,,,17.7,17.2,12.9,11.6,9.2,6.6,3.6,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2020-10-22
1,3,10,88101,1,30.497478,-87.880258,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,71,58,N,71,122,0,0,,,Certification not required,0,7.201408,3.317593,17.7,2020-04-12 00:00,17.2,2020-04-09 00:00,14.7,2020-03-28 00:00,12.9,2020-07-02 00:00,,,,,17.7,17.2,12.9,11.6,9.2,6.6,3.6,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2020-10-22
1,3,10,88101,1,30.497478,-87.880258,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,71,58,N,71,122,0,0,,,Certification not required,0,7.201408,3.317593,17.7,2020-04-12 00:00,17.2,2020-04-09 00:00,14.7,2020-03-28 00:00,12.9,2020-07-02 00:00,,,,,17.7,17.2,12.9,11.6,9.2,6.6,3.6,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2020-10-22
1,27,1,88101,1,33.284928,-85.803608,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,13,0,0,Certification not required,0,6.75,4.154442,28.8,2020-06-26 00:00,15.9,2020-04-06 00:00,14.2,2020-04-12 00:00,12.9,2020-03-28 00:00,,,,,28.8,15.9,14.2,11.7,8.3,5.7,3.4,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2020-10-22
1,27,1,88101,1,33.284928,-85.803608,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,13,0,0,Certification not required,0,6.75,4.154442,28.8,2020-06-26 00:00,15.9,2020-04-06 00:00,14.2,2020-04-12 00:00,12.9,2020-03-28 00:00,,,,,28.8,15.9,14.2,11.7,8.3,5.7,3.4,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2020-10-22
1,27,1,88101,1,33.284928,-85.803608,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,13,,,Certification not required,0,6.75,4.154442,28.8,2020-06-26 00:00,15.9,2020-04-06 00:00,14.2,2020-04-12 00:00,12.9,2020-03-28 00:00,,,,,28.8,15.9,14.2,11.7,8.3,5.7,3.4,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2020-10-22
1,27,1,88101,1,33.284928,-85.803608,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,13,,,Certification not required,0,6.75,4.154442,28.8,2020-06-26 00:00,15.9,2020-04-06 00:00,14.2,2020-04-12 00:00,12.9,2020-03-28 00:00,,,,,28.8,15.9,14.2,11.7,8.3,5.7,3.4,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2020-10-22
1,49,1003,88101,1,34.288567,-85.969858,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,59,48,N,59,122,0,12,0,0,Certification not required,0,6.520339,4.132494,30.6,2020-06-26 00:00,14.2,2020-03-28 00:00,11.8,2020-07-20 00:00,11,2020-03-16 00:00,,,,,30.6,14.2,11.8,10.7,8.2,5.6,3.1,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2020-10-22
1,49,1003,88101,1,34.288567,-85.969858,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,59,48,N,59,122,0,12,0,0,Certification not required,0,6.520339,4.132494,30.6,2020-06-26 00:00,14.2,2020-03-28 00:00,11.8,2020-07-20 00:00,11,2020-03-16 00:00,,,,,30.6,14.2,11.8,10.7,8.2,5.6,3.1,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2020-10-22
1,49,1003,88101,1,34.288567,-85.969858,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,59,48,N,59,122,0,12,,,Certification not required,0,6.520339,4.132494,30.6,2020-06-26 00:00,14.2,2020-03-28 00:00,11.8,2020-07-20 00:00,11,2020-03-16 00:00,,,,,30.6,14.2,11.8,10.7,8.2,5.6,3.1,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2020-10-22
1,49,1003,88101,1,34.288567,-85.969858,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,59,48,N,59,122,0,12,,,Certification not required,0,6.520339,4.132494,30.6,2020-06-26 00:00,14.2,2020-03-28 00:00,11.8,2020-07-20 00:00,11,2020-03-16 00:00,,,,,30.6,14.2,11.8,10.7,8.2,5.6,3.1,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2020-10-22
1,55,10,88101,1,33.991494,-85.992647,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,65,53,N,65,122,0,6,0,0,Certification not required,0,6.964615,4.201467,31.6,2020-06-26 00:00,15.2,2020-04-06 00:00,14.1,2020-03-28 00:00,13.9,2020-04-12 00:00,,,,,31.6,15.2,13.9,10.6,7.8,6.1,3.7,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2020-10-22
1,55,10,88101,1,33.991494,-85.992647,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,65,53,N,65,122,0,6,0,0,Certification not required,0,6.964615,4.201467,31.6,2020-06-26 00:00,15.2,2020-04-06 00:00,14.1,2020-03-28 00:00,13.9,2020-04-12 00:00,,,,,31.6,15.2,13.9,10.6,7.8,6.1,3.7,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2020-10-22
1,55,10,88101,1,33.991494,-85.992647,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,65,53,N,65,122,0,6,,,Certification not required,0,6.964615,4.201467,31.6,2020-06-26 00:00,15.2,2020-04-06 00:00,14.1,2020-03-28 00:00,13.9,2020-04-12 00:00,,,,,31.6,15.2,13.9,10.6,7.8,6.1,3.7,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2020-10-22
1,55,10,88101,1,33.991494,-85.992647,NAD83.00,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,65,53,N,65,122,0,6,,,Certification not required,0,6.964615,4.201467,31.6,2020-06-26 00:00,15.2,2020-04-06 00:00,14.1,2020-03-28 00:00,13.9,2020-04-12 00:00,,,,,31.6,15.2,13.9,10.6,7.8,6.1,3.7,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2020-10-22
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,1,1,Certification not required,0,9.536667,6.631819,38.9,2020-06-26 00:00,19.7,2020-01-28 00:00,14.9,2020-04-03 00:00,14.4,2020-06-20 00:00,,,,,38.9,38.9,19.7,14.9,10.4,8,5.1,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,1,1,Certification not required,0,9.536667,6.631819,38.9,2020-06-26 00:00,19.7,2020-01-28 00:00,14.9,2020-04-03 00:00,14.4,2020-06-20 00:00,,,,,38.9,38.9,19.7,14.9,10.4,8,5.1,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,,,Certification not required,0,9.536667,6.631819,38.9,2020-06-26 00:00,19.7,2020-01-28 00:00,14.9,2020-04-03 00:00,14.4,2020-06-20 00:00,,,,,38.9,38.9,19.7,14.9,10.4,8,5.1,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,,,Certification not required,0,9.536667,6.631819,38.9,2020-06-26 00:00,19.7,2020-01-28 00:00,14.9,2020-04-03 00:00,14.4,2020-06-20 00:00,,,,,38.9,38.9,19.7,14.9,10.4,8,5.1,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Teledyne T640X at 16.67 LPM - Broadband spectroscopy,2020,Micrograms/cubic meter (LC),No Events,5796,66,N,243,366,0,60,,,Certification not required,0,9.451139,5.72724,57.5,2020-06-26 19:00,54.7,2020-06-26 18:00,52.8,2020-06-26 15:00,52.8,2020-06-26 16:00,,,,,30.9,24.9,19.7,15.9,11.6,8.2,4.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-10-28
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,241,66,N,241,366,0,0,0,0,Certification not required,0,9.409544,4.209863,35,2020-06-26 00:00,25.9,2020-06-27 00:00,23.5,2020-03-17 00:00,20.5,2020-04-06 00:00,,,,,23.5,18.3,17.3,14.7,11.3,8.2,5.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-10-28
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,241,66,N,241,366,0,0,0,0,Certification not required,0,9.409544,4.209863,35,2020-06-26 00:00,25.9,2020-06-27 00:00,23.5,2020-03-17 00:00,20.5,2020-04-06 00:00,,,,,23.5,18.3,17.3,14.7,11.3,8.2,5.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-10-28
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,241,66,N,241,366,0,0,,,Certification not required,0,9.409544,4.209863,35,2020-06-26 00:00,25.9,2020-06-27 00:00,23.5,2020-03-17 00:00,20.5,2020-04-06 00:00,,,,,23.5,18.3,17.3,14.7,11.3,8.2,5.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-10-28
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,241,66,N,241,366,0,0,,,Certification not required,0,9.409544,4.209863,35,2020-06-26 00:00,25.9,2020-06-27 00:00,23.5,2020-03-17 00:00,20.5,2020-04-06 00:00,,,,,23.5,18.3,17.3,14.7,11.3,8.2,5.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-10-28
1,73,1005,88101,1,33.331111,-87.003611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,0,0,Certification not required,0,8.173333,5.717242,35.2,2020-06-26 00:00,13.8,2020-03-28 00:00,12.4,2020-06-20 00:00,11.2,2020-06-14 00:00,,,,,35.2,35.2,13.8,12.4,9.1,6.7,4.5,McAdory,ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2020-09-17
1,73,1005,88101,1,33.331111,-87.003611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,0,0,Certification not required,0,8.173333,5.717242,35.2,2020-06-26 00:00,13.8,2020-03-28 00:00,12.4,2020-06-20 00:00,11.2,2020-06-14 00:00,,,,,35.2,35.2,13.8,12.4,9.1,6.7,4.5,McAdory,ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2020-09-17
1,73,1005,88101,1,33.331111,-87.003611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,,,Certification not required,0,8.173333,5.717242,35.2,2020-06-26 00:00,13.8,2020-03-28 00:00,12.4,2020-06-20 00:00,11.2,2020-06-14 00:00,,,,,35.2,35.2,13.8,12.4,9.1,6.7,4.5,McAdory,ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2020-09-17
1,73,1005,88101,1,33.331111,-87.003611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,,,Certification not required,0,8.173333,5.717242,35.2,2020-06-26 00:00,13.8,2020-03-28 00:00,12.4,2020-06-20 00:00,11.2,2020-06-14 00:00,,,,,35.2,35.2,13.8,12.4,9.1,6.7,4.5,McAdory,ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2020-09-17
1,73,1010,88101,1,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,2,0,0,Certification not required,0,8.09,5.547808,33.7,2020-06-26 00:00,13.5,2020-03-28 00:00,13.1,2020-02-15 00:00,11.3,2020-06-20 00:00,,,,,33.7,33.7,13.5,13.1,9.2,6.8,4.1,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,1,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,2,0,0,Certification not required,0,8.09,5.547808,33.7,2020-06-26 00:00,13.5,2020-03-28 00:00,13.1,2020-02-15 00:00,11.3,2020-06-20 00:00,,,,,33.7,33.7,13.5,13.1,9.2,6.8,4.1,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,1,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,2,,,Certification not required,0,8.09,5.547808,33.7,2020-06-26 00:00,13.5,2020-03-28 00:00,13.1,2020-02-15 00:00,11.3,2020-06-20 00:00,,,,,33.7,33.7,13.5,13.1,9.2,6.8,4.1,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,1,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,2,,,Certification not required,0,8.09,5.547808,33.7,2020-06-26 00:00,13.5,2020-03-28 00:00,13.1,2020-02-15 00:00,11.3,2020-06-20 00:00,,,,,33.7,33.7,13.5,13.1,9.2,6.8,4.1,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,2,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,1,0,0,Certification not required,0,8.183333,5.615317,34,2020-06-26 00:00,13.7,2020-03-28 00:00,13,2020-02-15 00:00,12,2020-02-21 00:00,,,,,34,34,13.7,13,9.6,6.8,3.9,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,2,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,1,0,0,Certification not required,0,8.183333,5.615317,34,2020-06-26 00:00,13.7,2020-03-28 00:00,13,2020-02-15 00:00,12,2020-02-21 00:00,,,,,34,34,13.7,13,9.6,6.8,3.9,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,2,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,1,,,Certification not required,0,8.183333,5.615317,34,2020-06-26 00:00,13.7,2020-03-28 00:00,13,2020-02-15 00:00,12,2020-02-21 00:00,,,,,34,34,13.7,13,9.6,6.8,3.9,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,1010,88101,2,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,1,,,Certification not required,0,8.183333,5.615317,34,2020-06-26 00:00,13.7,2020-03-28 00:00,13,2020-02-15 00:00,12,2020-02-21 00:00,,,,,34,34,13.7,13,9.6,6.8,3.9,Leeds,201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2020-09-03
1,73,2003,88101,1,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,0,0,Certification not required,0,7.186885,4.590043,34.4,2020-06-26 00:00,16,2020-03-01 00:00,14.6,2020-04-06 00:00,13.5,2020-03-28 00:00,,,,,34.4,16,13.5,10.9,8.2,6.3,3.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,2003,88101,1,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,0,0,Certification not required,0,7.186885,4.590043,34.4,2020-06-26 00:00,16,2020-03-01 00:00,14.6,2020-04-06 00:00,13.5,2020-03-28 00:00,,,,,34.4,16,13.5,10.9,8.2,6.3,3.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,2003,88101,1,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,,,Certification not required,0,7.186885,4.590043,34.4,2020-06-26 00:00,16,2020-03-01 00:00,14.6,2020-04-06 00:00,13.5,2020-03-28 00:00,,,,,34.4,16,13.5,10.9,8.2,6.3,3.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,2003,88101,1,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,,,Certification not required,0,7.186885,4.590043,34.4,2020-06-26 00:00,16,2020-03-01 00:00,14.6,2020-04-06 00:00,13.5,2020-03-28 00:00,,,,,34.4,16,13.5,10.9,8.2,6.3,3.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
1,73,2003,88101,2,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,1,0,0,Certification not required,0,7.868966,5.781628,35,2020-06-26 00:00,13.4,2020-03-28 00:00,11.3,2020-06-20 00:00,10.8,2020-06-02 00:00,,,,,35,35,13.4,11.3,8.1,6.8,3.8,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2020-09-03
